Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P06186,26186,2025-06-19,Beauty Products,Summer Fridays Jet Lag Mask,2,2702.88,5405.76,UPI,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P06187,26187,2025-08-21,Sports,Garmin Fenix 8 Solar,1,99775.66,99775.66,Debit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P06188,26188,2025-06-18,Clothing,Allbirds Wool Runners,2,10494.29,20988.58,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P06189,26189,2025-04-04,Beauty Products,Sol de Janeiro Hair Oil,3,3334.84,10004.52,Debit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P06190,26190,2025-08-01,Clothing,Arc'teryx Atom LT Hoody,1,25251.30,25251.30,Apple Pay,4,High quality and durable. Would buy again without hesitation.
P06191,26191,2025-01-27,Home Appliances,Keurig K-Elite Coffee Maker,1,12567.75,12567.75,Apple Pay,4,Excellent product that does the job well. Only minor complaints.
P06192,26192,2025-01-28,Clothing,Adidas Campus 00s,3,9663.64,28990.92,Apple Pay,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P06193,26193,2025-12-08,Electronics,Sonos Era 100 Speaker,6,24677.12,148062.72,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P06194,26194,2025-11-18,Electronics,JBL Flip 6 Speaker,3,12834.30,38502.90,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06195,26195,2025-06-09,Beauty Products,Neutrogena Hydro Boost Skincare Set,2,9217.55,18435.10,UPI,4,Really happy with this. Does exactly what it says and the quality is very good.
P06196,26196,2025-07-05,Sports,On Cloud 5,2,14147.39,28294.78,UPI,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P06197,26197,2025-01-24,Beauty Products,Charlotte Tilbury Airbrush Flawless Foundation,1,3850.70,3850.70,Debit Card,3,It's fine. Does what it's supposed to do without any standout features.
P06198,26198,2025-02-14,Sports,Coleman Sundome 4-Person Tent,8,9292.98,74343.84,PayPal,0,Completely defective. The product doesn't function at all and feels like a toy.
P06199,26199,2025-03-07,Beauty Products,ILIA Limitless Lash Mascara,1,2850.67,2850.67,Debit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P06200,26200,2025-05-18,Books,Babel by R.F. Kuang,1,1489.91,1489.91,Google Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P06201,26201,2025-10-26,Clothing,Columbia Newton Ridge Hiking Boots,1,8701.29,8701.29,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06202,26202,2025-08-21,Books,The Great Gatsby by F. Scott Fitzgerald,1,1020.92,1020.92,Google Pay,3,It's fine. Does what it's supposed to do without any standout features.
P06203,26203,2025-02-09,Clothing,Adidas Samba OG,1,10002.43,10002.43,Apple Pay,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P06204,26204,2025-03-05,Electronics,iPhone 16 Pro,1,153336.39,153336.39,Apple Pay,4,Excellent product that does the job well. Only minor complaints.
P06205,26205,2025-08-12,Clothing,Stuart Weitzman Lowland Boots,1,78486.87,78486.87,Credit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P06206,26206,2025-04-07,Electronics,AirPods Max USB-C,1,61453.57,61453.57,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P06207,26207,2025-05-02,Clothing,On Cloudmonster,3,16722.68,50168.04,PayPal,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P06208,26208,2025-01-21,Books,Britt-Marie Was Here by Fredrik Backman,1,1049.35,1049.35,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P06209,26209,2025-06-24,Home Appliances,Shark Navigator Vacuum,2,23240.46,46480.92,Debit Card,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P06210,26210,2025-10-19,Electronics,Amazon Fire TV Stick 4K Max,3,7222.87,21668.61,Google Pay,1,One of the worst purchases I've made. Cheap materials and poor craftsmanship.
P06211,26211,2025-07-26,Clothing,Zara Faux Leather Jacket,3,9733.44,29200.32,Apple Pay,3,"Mixed feelings about this. Some features are good, others could use improvement."
P06212,26212,2025-11-19,Sports,Patagonia Black Hole Duffel 40L,2,13592.74,27185.48,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P06213,26213,2025-05-06,Electronics,Canon EOS R8 Camera,1,148994.32,148994.32,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P06214,26214,2025-10-19,Books,The Last Devil to Die by Richard Osman,1,1427.37,1427.37,Debit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06215,26215,2025-01-23,Books,The Housemaid by Freida McFadden,1,1022.68,1022.68,Apple Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06216,26216,2025-06-02,Books,A Court of Mist and Fury by Sarah J. Maas,1,1435.73,1435.73,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06217,26217,2025-05-19,Clothing,Everlane The Way-High Drape Pant,1,10182.92,10182.92,PayPal,1,Very disappointed. The item arrived damaged and customer service was unhelpful.
P06218,26218,2025-06-08,Sports,Spalding TF-1000 Basketball,1,6272.77,6272.77,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06219,26219,2025-07-24,Home Appliances,LEVOIT Vital 200S Air Purifier,1,16738.09,16738.09,Debit Card,3,"Not bad, not great. It's a functional product that does what it claims."
P06220,26220,2025-11-15,Sports,Wilson Evolution Basketball,1,5775.83,5775.83,Google Pay,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P06221,26221,2025-06-21,Electronics,Apple Watch SE 2nd Gen,1,25912.73,25912.73,Debit Card,2,Below average. Several issues that make it hard to recommend to others.
P06222,26222,2025-12-03,Beauty Products,Drunk Elephant T.L.C. Framboos Glycolic,1,8671.48,8671.48,UPI,1,Extremely dissatisfied. The product stopped working within the first week.
P06223,26223,2025-03-01,Beauty Products,Glossier Boy Brow,1,1846.28,1846.28,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P06224,26224,2025-07-17,Clothing,Uniqlo Airism T-Shirt,1,2018.59,2018.59,UPI,4,Works great and looks good too. Very pleased with this purchase overall.
P06225,26225,2025-09-20,Clothing,Nike Dunk Low Retro,8,10991.03,87928.24,Apple Pay,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P06226,26226,2025-10-14,Electronics,Apple AirTag 4 Pack,10,9966.45,99664.50,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06227,26227,2025-06-08,Beauty Products,Augustinus Bader The Rich Cream,1,27775.87,27775.87,Debit Card,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P06228,26228,2025-12-07,Books,Onyx Storm by Rebecca Yarros,6,1525.72,9154.32,Apple Pay,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P06229,26229,2025-06-14,Sports,Hoka Speedgoat 6,3,17090.47,51271.41,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P06230,26230,2025-09-19,Home Appliances,KitchenAid Artisan Mini Stand Mixer,1,32976.22,32976.22,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P06231,26231,2025-03-25,Electronics,Lenovo ThinkPad X1 Carbon Gen 12,5,168291.18,841455.90,Credit Card,2,Not satisfied with this purchase. The quality is noticeably lacking.
P06232,26232,2025-12-07,Electronics,Canon EOS R50 Camera,1,68156.94,68156.94,Apple Pay,2,Below average. Several issues that make it hard to recommend to others.
P06233,26233,2025-04-15,Clothing,Nike Dunk Low Retro,1,11214.40,11214.40,UPI,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06234,26234,2025-03-17,Clothing,J.Crew Tippi Sweater,1,7574.41,7574.41,PayPal,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P06235,26235,2025-06-07,Home Appliances,Keurig K-Elite Coffee Maker,1,12556.15,12556.15,UPI,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P06236,26236,2025-07-08,Clothing,Everlane The Cashmere Crew,1,11955.18,11955.18,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P06237,26237,2025-12-27,Sports,On Cloud 5,2,13791.40,27582.80,PayPal,3,Three stars because it's average. Does the job but doesn't wow me.
P06238,26238,2025-03-28,Beauty Products,La Roche-Posay Cicaplast Baume B5+,1,1622.93,1622.93,Apple Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P06239,26239,2025-10-12,Electronics,iPhone 14,2,67120.94,134241.88,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P06240,26240,2025-03-25,Clothing,Nike Dunk Low Retro,1,10561.93,10561.93,PayPal,1,Very poor product. Nothing about it works as described. Total disappointment.
P06241,26241,2025-01-02,Electronics,iPad Pro 11 M4,2,110504.27,221008.54,PayPal,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P06242,26242,2025-07-10,Home Appliances,Vitamix 5200 Blender,1,44510.13,44510.13,UPI,4,Good value for money. The product is well-made and serves its purpose perfectly.
P06243,26243,2025-08-24,Sports,Hyperice Venom 2 Back Massager,1,20309.03,20309.03,Debit Card,2,Subpar performance and build quality. I've had much better products in this category.
P06244,26244,2025-11-11,Clothing,Arc'teryx Beta Jacket,3,38596.88,115790.64,Credit Card,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P06245,26245,2025-04-19,Clothing,Arc'teryx Beta AR Jacket,3,58006.47,174019.41,Apple Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P06246,26246,2025-06-28,Home Appliances,KitchenAid Pro 600 Stand Mixer,3,53197.96,159593.88,Apple Pay,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P06247,26247,2025-06-23,Books,The Seven Year Slip by Ashley Poston,1,1071.01,1071.01,Credit Card,0,Horrible experience. The item never arrived properly and support was useless.
P06248,26248,2025-12-10,Electronics,Kindle Paperwhite 12th Gen,6,17087.72,102526.32,Credit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P06249,26249,2025-11-17,Home Appliances,Shark Matrix Robot Vacuum,1,33731.35,33731.35,Apple Pay,4,Very satisfied customer. The product is well-designed and performs reliably.
P06250,26250,2025-11-09,Home Appliances,Ninja Foodi PossibleCooker,1,23093.51,23093.51,Google Pay,1,One of the worst purchases I've made. Cheap materials and poor craftsmanship.
P06251,26251,2025-11-05,Beauty Products,The Ordinary Hyaluronic Acid 2%,4,716.10,2864.40,UPI,5,Best in its category! I've tried competitors and nothing comes close to this.
P06252,26252,2025-04-14,Clothing,Allbirds Wool Runners,2,10436.53,20873.06,Apple Pay,4,High quality and durable. Would buy again without hesitation.
P06253,26253,2025-11-03,Beauty Products,Paula's Choice 2% BHA Liquid Exfoliant,3,3216.74,9650.22,Debit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P06254,26254,2025-07-11,Home Appliances,LG Smart Front Load Washer,6,87200.79,523204.74,Credit Card,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P06255,26255,2025-10-17,Clothing,The North Face Nuptse 1996 Jacket,1,27559.52,27559.52,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P06256,26256,2025-01-01,Home Appliances,LG Smart Front Load Washer,1,84999.30,84999.30,Google Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P06257,26257,2025-08-10,Books,Maybe You Should Talk to Someone by Lori Gottlieb,3,1206.32,3618.96,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P06258,26258,2025-07-16,Electronics,LG C4 OLED 65 TV,4,227043.55,908174.20,Credit Card,1,Returned this immediately. The product was defective and poorly made.
P06259,26259,2025-07-09,Books,The Vanishing Half by Brit Bennett,1,1221.66,1221.66,Debit Card,2,Not satisfied with this purchase. The quality is noticeably lacking.
P06260,26260,2025-11-25,Electronics,Dell XPS 14 Laptop,1,118424.95,118424.95,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P06261,26261,2025-03-18,Beauty Products,Olaplex No. 3 Hair Perfector,1,2724.21,2724.21,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P06262,26262,2025-02-01,Beauty Products,Fresh Sugar Lip Treatment,1,2450.49,2450.49,Google Pay,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P06263,26263,2025-08-27,Clothing,Madewell The Transport Tote,3,16775.11,50325.33,Apple Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06264,26264,2025-10-13,Clothing,Vuori Performance Joggers,1,9010.33,9010.33,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P06265,26265,2025-07-15,Home Appliances,iRobot Roomba Combo j5+,1,51229.16,51229.16,Debit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P06266,26266,2025-03-11,Sports,Osprey Atmos 65 Backpack,4,20134.42,80537.68,Debit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P06267,26267,2025-09-15,Sports,REI Co-op Trailbreak 30 Backpack,3,8146.84,24440.52,UPI,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P06268,26268,2025-09-24,Clothing,Everlane The Cashmere Crew,1,11783.40,11783.40,Google Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P06269,26269,2025-12-06,Home Appliances,Coway Airmega 200M Air Purifier,1,23625.23,23625.23,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P06270,26270,2025-05-20,Electronics,AirPods Pro 2nd Gen,1,25718.35,25718.35,Debit Card,4,Great build quality and feels premium. Would recommend to friends and family.
P06271,26271,2025-03-24,Clothing,The North Face Recon Backpack 30L,3,10196.37,30589.11,PayPal,4,Excellent product that does the job well. Only minor complaints.
P06272,26272,2025-12-13,Electronics,Anker 622 MagGo Battery,10,7725.90,77259.00,Google Pay,3,"Not bad, not great. It's a functional product that does what it claims."
P06273,26273,2025-12-02,Clothing,Everlane The Way-High Drape Pant,3,10095.68,30287.04,Credit Card,4,High quality and durable. Would buy again without hesitation.
